Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
349,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,3,232.0,77.0,41,41349,35.0
349,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,6,227.0,77.0,41,41349,35.0
349,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,18.0,7.0,41,41349,35.0
349,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,1.0,1.0,41,41349,35.0
357,Sin informacion,Sin informacion,Casa,11,0.0,0.0,41,41357,214.0
357,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,33.0,7.0,41,41357,214.0
357,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,53,611.0,159.0,41,41357,214.0
357,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,6,30.0,8.0,41,41357,214.0
357,Concreto vaciado,"Cemento, gravilla",Casa,1,7.0,2.0,41,41357,214.0
357,Material prefabricado,"Cemento, gravilla",Casa,103,1011.0,238.0,41,41357,214.0
357,Material prefabricado,"Tierra, arena, barro",Casa,8,53.0,9.0,41,41357,214.0
357,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,9,359.0,120.0,41,41357,214.0
357,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,11,2585.0,764.0,41,41357,214.0
357,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,4.0,1.0,41,41357,214.0
357,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,15.0,4.0,41,41357,214.0
357,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,5,577.0,180.0,41,41357,214.0
359,Sin informacion,Sin informacion,Casa,1,0.0,0.0,41,41359,259.0
359,Sin informacion,Sin informacion,Apartamento,1,0.0,0.0,41,41359,259.0
359,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,6.0,2.0,41,41359,259.0
359,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,11,78.0,22.0,41,41359,259.0
359,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,168,15162.0,4821.0,41,41359,259.0
359,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,2,7.0,3.0,41,41359,259.0
359,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,12,83.0,30.0,41,41359,259.0
359,Material prefabricado,"Cemento, gravilla",Casa,1,5.0,1.0,41,41359,259.0
359,Guadua,"Tierra, arena, barro",Casa,1,4.0,1.0,41,41359,259.0
359,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,16,176.0,57.0,41,41359,259.0
359,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,3.0,1.0,41,41359,259.0
359,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,11,45.0,16.0,41,41359,259.0
359,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,20.0,5.0,41,41359,259.0
359,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,27,1940.0,606.0,41,41359,259.0
359,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,5.0,2.0,41,41359,259.0
359,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,31.0,10.0,41,41359,259.0
378,Sin informacion,Sin informacion,Casa,17,0.0,0.0,41,41378,199.0
378,Sin informacion,Sin informacion,Apartamento,2,0.0,0.0,41,41378,199.0
378,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,1.0,1.0,41,41378,199.0
378,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,2.0,2.0,41,41378,199.0
378,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,74,5026.0,1539.0,41,41378,199.0
378,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,14,250.0,72.0,41,41378,199.0
378,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,6.0,2.0,41,41378,199.0
378,Concreto vaciado,"Cemento, gravilla",Casa,1,5.0,1.0,41,41378,199.0
378,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,9,850.0,234.0,41,41378,199.0
378,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,7.0,2.0,41,41378,199.0
378,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,15,351.0,113.0,41,41378,199.0
378,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,9,61.0,18.0,41,41378,199.0
378,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,24,234.0,74.0,41,41378,199.0
378,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,29,282.0,75.0,41,41378,199.0
396,Sin informacion,Sin informacion,Casa,43,0.0,0.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,17.0,4.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,28,145.0,50.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,2.0,2.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,17.0,3.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,141,4007.0,1269.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,1.0,1.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,4,41.0,14.0,41,41396,608.0
396,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,16,293.0,94.0,41,41396,608.0
396,Concreto vaciado,"Cemento, gravilla",Casa,3,7.0,4.0,41,41396,608.0
396,Material prefabricado,"Marmol, parque, madera pulida y lacada",Casa,1,3.0,1.0,41,41396,608.0
396,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,2.0,1.0,41,41396,608.0
396,Material prefabricado,"Cemento, gravilla",Casa,1,1.0,1.0,41,41396,608.0
396,Guadua,"Cemento, gravilla",Casa,14,74.0,28.0,41,41396,608.0
396,Guadua,"Tierra, arena, barro",Casa,9,57.0,19.0,41,41396,608.0
396,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,160,13910.0,4291.0,41,41396,608.0
396,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,1.0,1.0,41,41396,608.0
396,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,3,19.0,5.0,41,41396,608.0
396,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,98,4173.0,1198.0,41,41396,608.0
396,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,2,2.0,2.0,41,41396,608.0
396,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,17,973.0,308.0,41,41396,608.0
396,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,29,352.0,105.0,41,41396,608.0
396,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,9,634.0,166.0,41,41396,608.0
396,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,19,67.0,22.0,41,41396,608.0
396,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,3,19.0,3.0,41,41396,608.0
483,Sin informacion,Sin informacion,Casa,23,0.0,0.0,41,41483,88.0
483,Sin informacion,Sin informacion,Apartamento,4,0.0,0.0,41,41483,88.0
483,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,9,51.0,16.0,41,41483,88.0
483,Concreto vaciado,"Cemento, gravilla",Casa,3,15.0,6.0,41,41483,88.0
483,Material prefabricado,"Tierra, arena, barro",Casa,1,3.0,1.0,41,41483,88.0
483,Guadua,"Tierra, arena, barro",Casa,1,5.0,2.0,41,41483,88.0
483,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,33,2967.0,966.0,41,41483,88.0
483,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,10,82.0,31.0,41,41483,88.0
483,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,5.0,1.0,41,41483,88.0
483,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,4.0,1.0,41,41483,88.0
483,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,2,10.0,3.0,41,41483,88.0
503,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,1.0,1.0,41,41503,87.0
503,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,34.0,10.0,41,41503,87.0
503,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,32,2253.0,596.0,41,41503,87.0
503,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,14.0,6.0,41,41503,87.0
503,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,7.0,3.0,41,41503,87.0
503,Material prefabricado,"Cemento, gravilla",Casa,1,9.0,2.0,41,41503,87.0
503,Guadua,"Cemento, gravilla",Casa,1,7.0,2.0,41,41503,87.0
503,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,33,4909.0,1320.0,41,41503,87.0
503,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,1.0,1.0,41,41503,87.0
503,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,9,43.0,15.0,41,41503,87.0
503,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,17.0,5.0,41,41503,87.0
503,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,2,29.0,9.0,41,41503,87.0
518,Sin informacion,Sin informacion,Casa,12,0.0,0.0,41,41518,66.0
518,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3.0,1.0,41,41518,66.0
518,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,10,84.0,25.0,41,41518,66.0
518,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,4.0,1.0,41,41518,66.0
518,Guadua,"Cemento, gravilla",Casa,1,8.0,3.0,41,41518,66.0
518,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,11.0,3.0,41,41518,66.0
518,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,29,3396.0,983.0,41,41518,66.0
518,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,9,95.0,31.0,41,41518,66.0
518,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,14.0,4.0,41,41518,66.0
524,Sin informacion,Sin informacion,Casa,58,0.0,0.0,41,41524,357.0
524,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,3.0,2.0,41,41524,357.0
524,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,75,606.0,204.0,41,41524,357.0
524,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,3.0,1.0,41,41524,357.0
524,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,93,3234.0,1091.0,41,41524,357.0
524,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,8,59.0,19.0,41,41524,357.0
524,Material prefabricado,"Tierra, arena, barro",Casa,1,1.0,1.0,41,41524,357.0
524,Guadua,"Cemento, gravilla",Casa,2,6.0,3.0,41,41524,357.0
524,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,6,24.0,6.0,41,41524,357.0
524,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,51,2642.0,908.0,41,41524,357.0
524,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,4.0,1.0,41,41524,357.0
524,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,14,85.0,31.0,41,41524,357.0
524,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,13.0,3.0,41,41524,357.0
524,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,11,277.0,73.0,41,41524,357.0
524,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,22,350.0,99.0,41,41524,357.0
524,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,5,36.0,13.0,41,41524,357.0
524,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,4.0,1.0,41,41524,357.0
524,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,4,32.0,11.0,41,41524,357.0
530,Sin informacion,Sin informacion,Casa,5,0.0,0.0,41,41530,108.0
530,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,33.0,7.0,41,41530,108.0
530,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,30,1388.0,392.0,41,41530,108.0
530,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,39.0,13.0,41,41530,108.0
530,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,4,26.0,7.0,41,41530,108.0
530,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,33,6277.0,1739.0,41,41530,108.0
530,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,3.0,1.0,41,41530,108.0
530,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,6.0,2.0,41,41530,108.0
530,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,5,34.0,11.0,41,41530,108.0
530,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,11,372.0,102.0,41,41530,108.0
530,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,9,511.0,151.0,41,41530,108.0
530,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,7.0,2.0,41,41530,108.0
530,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,3.0,1.0,41,41530,108.0
548,Sin informacion,Sin informacion,Casa,1,0.0,0.0,41,41548,62.0
548,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,18,402.0,127.0,41,41548,62.0
548,Concreto vaciado,"Cemento, gravilla",Casa,1,1.0,1.0,41,41548,62.0
548,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,41,7218.0,2035.0,41,41548,62.0
548,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,13.0,3.0,41,41548,62.0
551,Sin informacion,Sin informacion,Casa,229,0.0,0.0,41,41551,1353.0
551,Sin informacion,Sin informacion,Apartamento,4,0.0,0.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,12,50.0,17.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,138,850.0,257.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,1.0,1.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,657,33964.0,9279.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,8,31.0,10.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,5,19.0,5.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,28,265.0,75.0,41,41551,1353.0
551,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,3.0,1.0,41,41551,1353.0
551,Concreto vaciado,"Cemento, gravilla",Casa,4,8.0,4.0,41,41551,1353.0
551,Guadua,"Cemento, gravilla",Casa,6,18.0,7.0,41,41551,1353.0
551,Guadua,"Madera burda, tabla, tablon, otro vegetal",Casa,1,2.0,1.0,41,41551,1353.0
551,Guadua,"Tierra, arena, barro",Casa,2,11.0,4.0,41,41551,1353.0
551,Guadua,"Tierra, arena, barro",Apartamento,1,1.0,1.0,41,41551,1353.0
551,"Tapia pisada, bahareque, adobe","Marmol, parque, madera pulida y lacada",Casa,1,1.0,1.0,41,41551,1353.0
551,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,8,36.0,10.0,41,41551,1353.0
551,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,158,5033.0,1410.0,41,41551,1353.0
551,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,3,15.0,3.0,41,41551,1353.0
551,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,47,209.0,61.0,41,41551,1353.0
551,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,1,4.0,1.0,41,41551,1353.0
551,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,5.0,1.0,41,41551,1353.0
551,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,18,337.0,99.0,41,41551,1353.0
551,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,6,31.0,9.0,41,41551,1353.0
551,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1.0,1.0,41,41551,1353.0
551,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,5,22.0,6.0,41,41551,1353.0
551,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,1.0,1.0,41,41551,1353.0
551,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,2,6.0,2.0,41,41551,1353.0
551,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,4,24.0,4.0,41,41551,1353.0
615,Sin informacion,Sin informacion,Casa,50,0.0,0.0,41,41615,241.0
615,Sin informacion,Sin informacion,Apartamento,1,0.0,0.0,41,41615,241.0
615,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,53,411.0,137.0,41,41615,241.0
615,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,2.0,2.0,41,41615,241.0
615,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,82,3717.0,1203.0,41,41615,241.0
615,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,1.0,1.0,41,41615,241.0
615,Concreto vaciado,"Cemento, gravilla",Casa,2,4.0,2.0,41,41615,241.0
615,Guadua,"Tierra, arena, barro",Casa,2,4.0,2.0,41,41615,241.0
615,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,14,255.0,79.0,41,41615,241.0
615,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,5.0,2.0,41,41615,241.0
615,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,19,614.0,192.0,41,41615,241.0
615,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,5,15.0,5.0,41,41615,241.0
615,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,1.0,1.0,41,41615,241.0
615,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,1.0,1.0,41,41615,241.0
615,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,2,9.0,2.0,41,41615,241.0
615,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,5,24.0,5.0,41,41615,241.0
660,Sin informacion,Sin informacion,Casa,6,0.0,0.0,41,41660,92.0
660,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,3.0,2.0,41,41660,92.0
660,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,28,2093.0,550.0,41,41660,92.0
660,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,2,2.0,2.0,41,41660,92.0
660,Guadua,"Tierra, arena, barro",Casa,1,1.0,1.0,41,41660,92.0
660,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,11.0,3.0,41,41660,92.0
660,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,27,4795.0,1368.0,41,41660,92.0
660,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,1.0,1.0,41,41660,92.0
660,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,3,49.0,11.0,41,41660,92.0
660,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,15,900.0,250.0,41,41660,92.0
660,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,4,16.0,7.0,41,41660,92.0
660,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,18.0,5.0,41,41660,92.0
668,Sin informacion,Sin informacion,Casa,29,0.0,0.0,41,41668,335.0
668,Sin informacion,Sin informacion,Apartamento,1,0.0,0.0,41,41668,335.0
668,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,14.0,4.0,41,41668,335.0
668,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,12,53.0,19.0,41,41668,335.0
668,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,148,14380.0,4314.0,41,41668,335.0
668,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,2.0,1.0,41,41668,335.0
668,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,7,22.0,10.0,41,41668,335.0
668,Concreto vaciado,"Cemento, gravilla",Casa,1,4.0,1.0,41,41668,335.0
668,Material prefabricado,"Tierra, arena, barro",Casa,1,20.0,4.0,41,41668,335.0
668,Guadua,"Cemento, gravilla",Casa,1,3.0,1.0,41,41668,335.0
668,"Tapia pisada, bahareque, adobe","Marmol, parque, madera pulida y lacada",Casa,3,6.0,4.0,41,41668,335.0
668,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,30,2035.0,635.0,41,41668,335.0
668,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,2,2.0,2.0,41,41668,335.0
668,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,3,15.0,6.0,41,41668,335.0
668,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,12,77.0,21.0,41,41668,335.0
668,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,2.0,1.0,41,41668,335.0
668,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,35,2340.0,719.0,41,41668,335.0
668,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,25,510.0,159.0,41,41668,335.0
668,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,17,147.0,51.0,41,41668,335.0
668,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,6.0,1.0,41,41668,335.0
668,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,3.0,1.0,41,41668,335.0
668,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,2,9.0,2.0,41,41668,335.0
676,Sin informacion,Sin informacion,Casa,19,0.0,0.0,41,41676,101.0
676,Sin informacion,Sin informacion,Apartamento,1,0.0,0.0,41,41676,101.0
676,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,22.0,7.0,41,41676,101.0
676,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,11,135.0,42.0,41,41676,101.0
676,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,2.0,1.0,41,41676,101.0
676,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,3,52.0,13.0,41,41676,101.0
676,Guadua,"Cemento, gravilla",Casa,1,7.0,2.0,41,41676,101.0
676,Guadua,"Tierra, arena, barro",Casa,1,6.0,1.0,41,41676,101.0
676,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,8.0,1.0,41,41676,101.0
676,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,37,3433.0,1018.0,41,41676,101.0
676,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,19,3573.0,1049.0,41,41676,101.0
676,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,3,99.0,33.0,41,41676,101.0
676,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,11.0,5.0,41,41676,101.0
770,Sin informacion,Sin informacion,Casa,76,0.0,0.0,41,41770,841.0
770,Sin informacion,Sin informacion,Apartamento,3,0.0,0.0,41,41770,841.0
770,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,3.0,1.0,41,41770,841.0
770,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,42,212.0,77.0,41,41770,841.0
770,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,5.0,2.0,41,41770,841.0
770,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,199,1883.0,659.0,41,41770,841.0
770,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,13,25.0,14.0,41,41770,841.0
770,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,5.0,5.0,41,41770,841.0
770,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,11,69.0,29.0,41,41770,841.0
770,Concreto vaciado,"Cemento, gravilla",Casa,4,8.0,6.0,41,41770,841.0
770,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,3.0,1.0,41,41770,841.0
770,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1.0,1.0,41,41770,841.0
770,Concreto vaciado,"Tierra, arena, barro",Casa,1,3.0,1.0,41,41770,841.0
770,Guadua,"Cemento, gravilla",Casa,6,43.0,12.0,41,41770,841.0
770,Guadua,"Tierra, arena, barro",Casa,7,21.0,8.0,41,41770,841.0
770,Guadua,"Tierra, arena, barro",Apartamento,2,4.0,2.0,41,41770,841.0
770,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,6,24.0,10.0,41,41770,841.0
770,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,255,7178.0,2517.0,41,41770,841.0
770,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,7,14.0,7.0,41,41770,841.0
770,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,3,7.0,3.0,41,41770,841.0
770,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,133,1454.0,527.0,41,41770,841.0
770,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,13,22.0,16.0,41,41770,841.0
