cod,mpio_name,ADO|EU/LWAL+DNO/H:1,"ADO|EU/LWAL+DNO/H:1,2",CR+PC/LWAL+DUL/H:1,"CR+PC/LWAL+DUL/H:1,2",CR/LINF+DNO/H:3,CR/LINF+DNO/H:4,CR/LINF+DNO/H:5,"CR/LINF+DNO/H:6,10",CR/LINF+DUL/H:3,CR/LINF+DUL/H:4,CR/LINF+DUL/H:5,"CR/LINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DNO/H:1,MCF/LWAL+DNO/H:2,MCF/LWAL+DNO/H:3,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,"W+WO/LN+DNO/H:1,2",CR/LINF+DUH/H:3,CR/LINF+DUH/H:4,CR/LINF+DUH/H:5,"CR/LINF+DUH/H:6,10",CR/LWAL+DUH/H:1,CR/LWAL+DUH/H:2,CR/LWAL+DUH/H:3,CR/LWAL+DUH/H:4,CR/LWAL+DUH/H:5,MCF/LWAL+DUH/H:1,MCF/LWAL+DUH/H:2,MCF/LWAL+DUH/H:3,MR/LWAL+DUH/H:2,MR/LWAL+DUH/H:3,MR/LWAL+DUH/H:4,MR/LWAL+DUH/H:5,MR/LWAL+DUH/H:6,CR/LINF+DUM/H:3,CR/LINF+DUM/H:4,CR/LINF+DUM/H:5,"CR/LINF+DUM/H:6,10",CR/LWAL+DUM/H:1,CR/LWAL+DUM/H:2,CR/LWAL+DUM/H:3,CR/LWAL+DUM/H:4,CR/LWAL+DUM/H:5,"CR/LWAL+DUM/H:6,10",MCF/LWAL+DUM/H:1,MCF/LWAL+DUM/H:2,MCF/LWAL+DUM/H:3,MR/LWAL+DUM/H:2,MR/LWAL+DUM/H:3,MR/LWAL+DUM/H:4,MR/LWAL+DUM/H:5,MR/LWAL+DUM/H:6,"CR/LWAL+DUH/H:6,10",CR/LWAL+DUL/H:3,CR/LWAL+DUL/H:4,CR/LWAL+DUL/H:5,"CR/LWAL+DUL/H:6,10"
25799,Tenjo,3,15,1,47,0,0,0,0,0,0,0,0,5,2,0,80,32,0,0,0,0,0,0,0,0,0,31,14,855,359,0,47,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25805,Tibacuy,8,23,1,8,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,6,3,154,65,0,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25807,Tibirita,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,3,1,73,28,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25815,Tocaima,31,261,0,61,0,0,0,0,0,0,0,0,30,15,27,160,67,0,0,0,0,0,0,0,0,0,56,26,1274,541,0,1288,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25817,Tocancipá,0,21,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0,278,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25823,Topaipí,7,17,2,9,0,0,0,0,0,0,0,0,2,1,8,13,6,0,0,0,0,0,0,0,0,0,7,3,139,54,0,68,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25839,Ubalá,38,59,1,20,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,11,4,197,78,0,103,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25841,Ubaque,2,38,0,6,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,6,2,151,64,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25843,Villa de San Diego de Ubate,14,73,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,47,0,0,613,59,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25845,Une,24,86,0,12,0,0,0,0,0,0,0,0,0,0,4,30,11,0,0,0,0,0,0,0,0,0,25,9,445,179,0,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25851,Útica,2,55,1,6,0,0,0,0,0,0,0,0,0,0,5,22,10,0,0,0,0,0,0,0,0,0,14,5,315,131,0,195,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25862,Vergara,8,36,2,23,0,0,0,0,0,0,0,0,0,0,7,15,6,0,0,0,0,0,0,0,0,0,11,4,203,80,0,103,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25867,Vianí,0,13,2,5,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,8,3,194,83,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25871,Villagómez,3,22,0,25,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,2,87,34,0,32,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25873,Villapinzón,4,26,1,7,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,21,9,525,219,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25875,Villeta,6,10,4,135,0,0,0,0,0,0,0,0,6,3,44,204,86,0,0,0,0,0,0,0,0,0,85,42,2442,1042,0,1221,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25878,Viotá,6,48,0,46,0,0,0,0,0,0,0,0,2,0,30,52,22,0,0,0,0,0,0,0,0,0,30,14,702,300,0,443,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25885,Yacopí,8,10,0,13,0,0,0,0,0,0,0,0,0,0,16,37,15,0,0,0,0,0,0,0,0,0,30,11,576,237,0,240,243,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25898,Zipacón,8,21,1,20,0,0,0,0,0,0,0,0,1,0,0,19,9,0,0,0,0,0,0,0,0,0,10,4,262,108,0,88,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25899,Zipaquirá,11,119,0,146,1806,1204,601,0,0,0,0,0,0,0,3,540,213,17,0,0,0,0,0,0,0,0,37,7,7718,3008,259,934,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,301,150,0,23,9,52,34,17,0,2038,803,69,0,0,0,0,0,0,0,0,0,0
27001,Quibdó,16,23,13,61,0,491,494,0,0,0,0,0,0,0,33,769,614,151,0,0,0,0,0,0,0,0,203,65,5787,4394,1098,4033,5153,102,0,123,123,0,58,47,11,174,175,1575,1260,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27006,Acandí,5,1,0,14,0,0,0,0,0,0,0,0,3,1,29,66,28,0,0,0,0,0,0,0,0,0,52,20,957,391,0,860,1097,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27025,Alto Baudo,14,5,2,2,0,0,0,0,0,0,0,0,0,0,218,5,2,0,0,0,0,0,0,0,0,0,5,1,51,18,0,406,1915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,Atrato,2,0,1,5,0,0,0,0,0,0,0,0,1,1,1,32,14,0,0,0,0,0,0,0,0,0,24,11,486,204,0,274,336,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27073,Bagadó,4,1,1,2,0,0,0,0,0,0,0,0,1,0,9,30,13,0,0,0,0,0,0,0,0,0,26,10,459,192,0,196,821,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27075,Bahía Solano,2,1,0,11,0,0,0,0,0,0,0,0,6,3,0,43,19,0,0,0,0,0,0,0,0,0,19,7,380,154,0,176,649,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27077,Bajo Baudó,3,0,0,9,0,0,0,0,0,0,0,0,2,1,13,29,12,0,0,0,0,0,0,0,0,0,17,7,358,147,0,100,1095,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27099,Bojaya,6,4,0,2,0,0,0,0,0,0,0,0,1,0,3,9,5,0,0,0,0,0,0,0,0,0,6,3,128,53,0,240,1621,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27135,El Cantón del San Pablo,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,34,14,0,0,0,0,0,0,0,0,0,29,12,550,232,0,280,281,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27150,Carmen del Darien,12,0,1,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,3,0,43,16,0,87,1369,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27160,Cértegui,0,5,0,3,0,0,0,0,0,0,0,0,6,3,5,37,16,0,0,0,0,0,0,0,0,0,18,9,373,157,0,276,226,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27205,Condoto,9,104,0,7,0,0,0,0,0,0,0,0,1,1,11,93,39,0,0,0,0,0,0,0,0,0,68,30,1392,586,0,556,365,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27245,El Carmen de Atrato,4,165,1,15,0,0,0,0,0,0,0,0,1,0,0,24,10,0,0,0,0,0,0,0,0,0,12,5,289,121,0,63,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27250,El Litoral del San Juan,4,1,3,22,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,2,1,52,22,0,79,795,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27361,Istmina,3,9,4,38,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,49,0,0,1373,1471,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27372,Juradó,4,0,3,2,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,0,0,0,0,0,0,0,9,2,157,60,0,74,689,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27413,Lloró,4,2,0,0,0,0,0,0,0,0,0,0,2,1,1,29,14,0,0,0,0,0,0,0,0,0,23,9,408,164,0,244,544,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27425,Medio Atrato,0,5,0,2,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,5,2,101,42,0,52,785,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27430,Medio Baudó,2,4,0,5,0,0,0,0,0,0,0,0,0,0,7,12,6,0,0,0,0,0,0,0,0,0,10,4,190,81,0,133,1496,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27450,Medio San Juan,4,1,0,2,0,0,0,0,0,0,0,0,1,1,1,26,10,0,0,0,0,0,0,0,0,0,28,8,397,151,0,138,715,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27491,Nóvita,2,1,2,4,0,0,0,0,0,0,0,0,2,1,11,36,16,0,0,0,0,0,0,0,0,0,21,10,472,197,0,227,582,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27495,Nuquí,3,0,0,2,0,0,0,0,0,0,0,0,1,1,9,12,3,0,0,0,0,0,0,0,0,0,7,3,121,47,0,12,243,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27580,Río Iro,1,0,0,3,0,0,0,0,0,0,0,0,3,2,7,26,12,0,0,0,0,0,0,0,0,0,17,7,295,116,0,161,389,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27600,Río Quito,4,0,2,3,0,0,0,0,0,0,0,0,1,0,0,31,15,0,0,0,0,0,0,0,0,0,25,11,495,205,0,282,629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27615,Riosucio,11,9,5,31,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,30,0,121,0,0,1020,6762,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660,San José del Palmar,11,15,1,10,0,0,0,0,0,0,0,0,3,1,18,24,9,0,0,0,0,0,0,0,0,0,16,5,271,108,0,253,362,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27745,Sipí,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,14,7,0,0,0,0,0,0,0,0,0,9,4,166,69,0,84,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27787,Tadó,2,37,0,7,0,0,0,0,0,0,0,0,4,1,8,127,54,0,0,0,0,0,0,0,0,0,84,39,1790,755,0,535,542,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27800,Unguía,6,0,3,20,0,0,0,0,0,0,0,0,0,0,18,44,20,0,0,0,0,0,0,0,0,0,41,17,723,293,0,461,1190,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27810,Unión Panamericana,0,2,1,2,0,0,0,0,0,0,0,0,1,0,3,45,20,0,0,0,0,0,0,0,0,0,35,15,690,292,0,291,294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41001,Neiva,195,538,19,249,0,2478,2478,1965,0,0,0,0,0,0,861,4204,3371,832,0,0,0,0,0,0,0,0,610,238,19622,15271,3817,13332,1898,111,0,464,464,368,138,103,33,484,484,5807,4645,1161,97,97,155,156,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0
41006,Acevedo,109,362,1,7,0,0,0,0,0,0,0,0,0,0,14,37,15,0,0,0,0,0,0,0,0,0,29,14,593,247,0,268,64,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41013,Agrado,72,502,0,3,0,0,0,0,0,0,0,0,4,2,30,42,16,0,0,0,0,0,0,0,0,0,23,10,472,199,0,316,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41016,Aipe,100,234,0,9,0,0,0,0,0,0,0,0,1,1,72,112,48,0,0,0,0,0,0,0,0,0,78,35,1679,707,0,809,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41020,Algeciras,319,302,0,3,0,0,0,0,0,0,0,0,2,0,46,125,55,0,0,0,0,0,0,0,0,0,131,50,2164,872,0,1111,192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41026,Altamira,11,180,0,1,0,0,0,0,0,0,0,0,0,0,3,31,12,0,0,0,0,0,0,0,0,0,23,9,463,190,0,166,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41078,Baraya,57,565,0,2,0,0,0,0,0,0,0,0,1,1,11,21,8,0,0,0,0,0,0,0,0,0,13,5,258,107,0,157,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41132,Campoalegre,172,295,1,59,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,25,0,102,0,0,977,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41206,Colombia,373,863,1,4,0,0,0,0,0,0,0,0,1,0,7,19,8,0,0,0,0,0,0,0,0,0,17,6,303,122,0,624,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41244,Elías,8,215,0,0,0,0,0,0,0,0,0,0,0,0,2,14,5,0,0,0,0,0,0,0,0,0,9,4,202,87,0,75,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41298,Garzón,226,969,2,22,0,400,402,0,0,0,0,0,0,0,142,348,278,69,0,0,0,0,0,0,0,0,76,30,2754,2149,537,1516,133,73,0,100,100,0,6,4,1,17,18,770,616,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41306,Gigante,71,431,1,10,0,0,0,0,0,0,0,0,4,2,13,136,60,0,0,0,0,0,0,0,0,0,92,40,1903,793,0,743,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41319,Guadalupe,27,236,0,4,0,0,0,0,0,0,0,0,1,0,33,61,24,0,0,0,0,0,0,0,0,0,52,22,959,396,0,260,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41349,Hobo,43,175,0,41,0,0,0,0,0,0,0,0,0,0,24,44,18,0,0,0,0,0,0,0,0,0,36,15,713,294,0,383,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41357,Iquira,47,343,8,117,0,0,0,0,0,0,0,0,1,0,21,26,11,0,0,0,0,0,0,0,0,0,25,9,430,177,0,590,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41359,Isnos,51,59,0,4,0,0,0,0,0,0,0,0,1,0,11,60,25,0,0,0,0,0,0,0,0,0,55,21,966,391,0,137,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41378,La Argentina,60,68,1,27,0,0,0,0,0,0,0,0,1,1,4,52,22,0,0,0,0,0,0,0,0,0,45,16,791,320,0,167,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41396,La Plata,289,627,2,23,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,25,0,103,0,0,1056,136,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41483,Nátaga,90,248,1,1,0,0,0,0,0,0,0,0,1,0,4,14,7,0,0,0,0,0,0,0,0,0,10,4,202,83,0,160,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41503,Oporapa,70,297,0,1,0,0,0,0,0,0,0,0,1,0,6,25,10,0,0,0,0,0,0,0,0,0,17,8,361,151,0,102,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41518,Paicol,11,248,0,0,0,0,0,0,0,0,0,0,0,0,3,26,11,0,0,0,0,0,0,0,0,0,17,7,373,155,0,153,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41524,Palermo,161,449,1,2,0,0,0,0,0,0,0,0,4,1,41,179,73,0,0,0,0,0,0,0,0,0,109,53,2489,1059,0,899,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41530,Palestina,49,75,0,1,0,0,0,0,0,0,0,0,0,0,2,14,5,0,0,0,0,0,0,0,0,0,13,5,247,98,0,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41548,Pital,32,294,0,0,0,0,0,0,0,0,0,0,1,0,2,41,17,0,0,0,0,0,0,0,0,0,27,11,580,244,0,237,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41551,Pitalito,138,483,3,48,0,761,761,0,0,0,0,0,0,0,62,721,576,145,0,0,0,0,0,0,0,0,129,51,5486,4301,1075,2772,174,24,0,189,191,0,11,9,2,35,35,1541,1234,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41615,Rivera,151,222,0,12,0,0,0,0,0,0,0,0,4,1,27,158,67,0,0,0,0,0,0,0,0,0,110,49,2295,965,0,574,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41660,Saladoblanco,6,108,0,2,0,0,0,0,0,0,0,0,1,1,3,17,7,0,0,0,0,0,0,0,0,0,11,4,222,94,0,62,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41668,San Agustín,144,340,0,7,0,0,0,0,0,0,0,0,3,1,10,118,53,0,0,0,0,0,0,0,0,0,87,38,1774,738,0,492,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41676,Santa María,34,127,1,5,0,0,0,0,0,0,0,0,1,0,3,26,12,0,0,0,0,0,0,0,0,0,18,8,371,154,0,177,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41770,Suaza,185,531,0,1,0,0,0,0,0,0,0,0,2,0,21,63,26,0,0,0,0,0,0,0,0,0,47,21,933,390,0,268,72,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
